capability_id,platform,impl,status,note
cap.frame.format.yuv.semiplanar422_8,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar422_8,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar422_8,android,camera2ndk,native,
cap.frame.format.yuv.semiplanar422_8,android,camerax,deny,frm-cxinterop; not in common set; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar422_8,linux,v4l2,native,
cap.frame.format.yuv.semiplanar422_8,linux,libcamera,native,
cap.frame.format.yuv.semiplanar422_8,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar422_8,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar422_8,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar422_8,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.yuv.semiplanar422_8,genicam,sfnc,deny,not genicam-listed; fallback cap.frame.format.yuv.planar422_8
cap.frame.format.yuv.semiplanar444_8,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar444_8,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar444_8,android,camera2ndk,native,
cap.frame.format.yuv.semiplanar444_8,android,camerax,deny,frm-cxinterop; not in common set; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar444_8,linux,v4l2,native,
cap.frame.format.yuv.semiplanar444_8,linux,libcamera,native,
cap.frame.format.yuv.semiplanar444_8,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar444_8,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar444_8,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar444_8,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.yuv.semiplanar444_8,genicam,sfnc,deny,not genicam-listed; fallback cap.frame.format.yuv.planar444_8
cap.frame.format.yuv.semiplanar420_hdr,macos,avfoundation,native,
cap.frame.format.yuv.semiplanar420_hdr,ios,avfoundation,native,
cap.frame.format.yuv.semiplanar420_hdr,android,camera2ndk,native,
cap.frame.format.yuv.semiplanar420_hdr,android,camerax,deny,frm-cxinterop; P010 only via Camera2Interop; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar420_hdr,linux,v4l2,native,
cap.frame.format.yuv.semiplanar420_hdr,linux,libcamera,deny,not libcamera-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar420_hdr,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar420_hdr,win32,mediafoundation,native,
cap.frame.format.yuv.semiplanar420_hdr,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.semiplanar420_hdr,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.yuv.semiplanar420_hdr,genicam,sfnc,deny,not genicam-listed; fallback cap.frame.format.gray_highbit
cap.frame.format.yuv.semiplanar422_hdr,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.semiplanar422_hdr,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.semiplanar422_hdr,android,camera2ndk,?,frm-vocabq; vocab §14d camera2 P210 unconfirmed
cap.frame.format.yuv.semiplanar422_hdr,android,camerax,deny,frm-cxinterop; not in common set; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.semiplanar422_hdr,linux,v4l2,native,
cap.frame.format.yuv.semiplanar422_hdr,linux,libcamera,deny,not libcamera-listed; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.semiplanar422_hdr,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.semiplanar422_hdr,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.semiplanar422_hdr,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.semiplanar422_hdr,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.yuv.semiplanar422_hdr,genicam,sfnc,deny,not genicam-listed; fallback cap.frame.format.gray_highbit
cap.frame.format.yuv.planar420_8,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar420_8,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar420_8,android,camera2ndk,native,
cap.frame.format.yuv.planar420_8,android,camerax,deny,frm-cxinterop; not in common set; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar420_8,linux,v4l2,native,
cap.frame.format.yuv.planar420_8,linux,libcamera,native,
cap.frame.format.yuv.planar420_8,linux,pipewire,native,
cap.frame.format.yuv.planar420_8,win32,mediafoundation,native,
cap.frame.format.yuv.planar420_8,web,getusermedia,native,
cap.frame.format.yuv.planar420_8,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.yuv.planar420_8,genicam,sfnc,deny,not genicam-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar422_8,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar422_8,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar422_8,android,camera2ndk,deny,not camera2-delivered; fallback cap.frame.format.yuv.semiplanar422_8
cap.frame.format.yuv.planar422_8,android,camerax,deny,not camerax-exposed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar422_8,linux,v4l2,native,
cap.frame.format.yuv.planar422_8,linux,libcamera,native,
cap.frame.format.yuv.planar422_8,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar422_8,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar422_8,web,getusermedia,native,
cap.frame.format.yuv.planar422_8,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.yuv.planar422_8,genicam,sfnc,deny,not genicam-listed; fallback cap.frame.format.yuv.semiplanar422_8
cap.frame.format.yuv.planar444_8,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar444_8,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar444_8,android,camera2ndk,deny,not camera2-delivered; fallback cap.frame.format.yuv.semiplanar444_8
cap.frame.format.yuv.planar444_8,android,camerax,deny,not camerax-exposed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar444_8,linux,v4l2,native,
cap.frame.format.yuv.planar444_8,linux,libcamera,native,
cap.frame.format.yuv.planar444_8,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar444_8,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar444_8,web,getusermedia,native,
cap.frame.format.yuv.planar444_8,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.yuv.planar444_8,genicam,sfnc,deny,not genicam-listed; fallback cap.frame.format.yuv.semiplanar444_8
cap.frame.format.yuv.planar_subsampled,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar_subsampled,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar_subsampled,android,camera2ndk,deny,not camera2-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar_subsampled,android,camerax,deny,not camerax-exposed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar_subsampled,linux,v4l2,native,
cap.frame.format.yuv.planar_subsampled,linux,libcamera,deny,not libcamera-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar_subsampled,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar_subsampled,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar_subsampled,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar_subsampled,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.yuv.planar_subsampled,genicam,sfnc,deny,not genicam-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.planar_hdr,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.planar_hdr,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.planar_hdr,android,camera2ndk,deny,not camera2-delivered; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.planar_hdr,android,camerax,deny,not camerax-exposed; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.planar_hdr,linux,v4l2,native,
cap.frame.format.yuv.planar_hdr,linux,libcamera,deny,not libcamera-listed; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.planar_hdr,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.planar_hdr,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.yuv.semiplanar420_hdr
cap.frame.format.yuv.planar_hdr,web,getusermedia,native,
cap.frame.format.yuv.planar_hdr,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.yuv.planar_hdr,genicam,sfnc,deny,not genicam-listed; fallback cap.frame.format.gray_highbit
cap.frame.format.yuv.tiled,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.tiled,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.tiled,android,camera2ndk,deny,not camera2-delivered; fallback cap.frame.format.opaque_private
cap.frame.format.yuv.tiled,android,camerax,deny,not camerax-exposed; fallback cap.frame.format.opaque_private
cap.frame.format.yuv.tiled,linux,v4l2,native,
cap.frame.format.yuv.tiled,linux,libcamera,deny,not libcamera-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.tiled,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.tiled,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.tiled,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.yuv.tiled,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.yuv.tiled,genicam,sfnc,deny,not genicam-listed; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.bayer8,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.gray8
cap.frame.format.bayer8,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.gray8
cap.frame.format.bayer8,android,camera2ndk,native,
cap.frame.format.bayer8,android,camerax,deny,frm-cxinterop; RAW only via Camera2Interop; fallback cap.frame.format.gray8
cap.frame.format.bayer8,linux,v4l2,native,
cap.frame.format.bayer8,linux,libcamera,native,
cap.frame.format.bayer8,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.gray8
cap.frame.format.bayer8,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.gray8
cap.frame.format.bayer8,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.gray8
cap.frame.format.bayer8,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.bayer8,genicam,sfnc,native,
cap.frame.format.bayer10,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.bayer8
cap.frame.format.bayer10,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.bayer8
cap.frame.format.bayer10,android,camera2ndk,native,
cap.frame.format.bayer10,android,camerax,deny,frm-cxinterop; RAW only via Camera2Interop; fallback cap.frame.format.bayer8
cap.frame.format.bayer10,linux,v4l2,native,
cap.frame.format.bayer10,linux,libcamera,native,
cap.frame.format.bayer10,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.bayer8
cap.frame.format.bayer10,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.bayer8
cap.frame.format.bayer10,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.bayer8
cap.frame.format.bayer10,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.bayer10,genicam,sfnc,native,
cap.frame.format.bayer12,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.bayer8
cap.frame.format.bayer12,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.bayer8
cap.frame.format.bayer12,android,camera2ndk,native,
cap.frame.format.bayer12,android,camerax,deny,frm-cxinterop; RAW only via Camera2Interop; fallback cap.frame.format.bayer8
cap.frame.format.bayer12,linux,v4l2,native,
cap.frame.format.bayer12,linux,libcamera,native,
cap.frame.format.bayer12,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.bayer8
cap.frame.format.bayer12,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.bayer8
cap.frame.format.bayer12,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.bayer8
cap.frame.format.bayer12,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.bayer12,genicam,sfnc,native,
cap.frame.format.bayer14,macos,avfoundation,native,
cap.frame.format.bayer14,ios,avfoundation,native,
cap.frame.format.bayer14,android,camera2ndk,deny,no RAW14 in camera2 ImageFormat; fallback cap.frame.format.bayer12
cap.frame.format.bayer14,android,camerax,deny,frm-cxinterop; no RAW14; fallback cap.frame.format.bayer12
cap.frame.format.bayer14,linux,v4l2,native,
cap.frame.format.bayer14,linux,libcamera,native,
cap.frame.format.bayer14,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.bayer12
cap.frame.format.bayer14,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.bayer12
cap.frame.format.bayer14,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.bayer12
cap.frame.format.bayer14,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.bayer14,genicam,sfnc,deny,not genicam-listed (14-bit); fallback cap.frame.format.bayer12
cap.frame.format.bayer16,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.bayer14
cap.frame.format.bayer16,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.bayer14
cap.frame.format.bayer16,android,camera2ndk,native,
cap.frame.format.bayer16,android,camerax,deny,frm-cxinterop; RAW only via Camera2Interop; fallback cap.frame.format.bayer12
cap.frame.format.bayer16,linux,v4l2,native,
cap.frame.format.bayer16,linux,libcamera,native,
cap.frame.format.bayer16,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.bayer12
cap.frame.format.bayer16,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.bayer12
cap.frame.format.bayer16,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.bayer12
cap.frame.format.bayer16,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.bayer16,genicam,sfnc,native,
cap.frame.format.bayer.compressed,macos,avfoundation,deny,not avf-delivered; fallback cap.frame.format.bayer16
cap.frame.format.bayer.compressed,ios,avfoundation,deny,not avf-delivered; fallback cap.frame.format.bayer16
cap.frame.format.bayer.compressed,android,camera2ndk,deny,not camera2-delivered; fallback cap.frame.format.bayer16
cap.frame.format.bayer.compressed,android,camerax,deny,frm-cxinterop; fallback cap.frame.format.bayer16
cap.frame.format.bayer.compressed,linux,v4l2,native,
cap.frame.format.bayer.compressed,linux,libcamera,native,
cap.frame.format.bayer.compressed,linux,pipewire,deny,not pipewire-listed; fallback cap.frame.format.bayer16
cap.frame.format.bayer.compressed,win32,mediafoundation,deny,not mf-listed; fallback cap.frame.format.bayer16
cap.frame.format.bayer.compressed,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.bayer16
cap.frame.format.bayer.compressed,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.bayer.compressed,genicam,sfnc,deny,not genicam-listed; fallback cap.frame.format.bayer16
cap.frame.format.gray8,macos,avfoundation,native,
cap.frame.format.gray8,ios,avfoundation,native,
cap.frame.format.gray8,android,camera2ndk,native,
cap.frame.format.gray8,android,camerax,deny,frm-cxinterop; Y8 not in common set; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.gray8,linux,v4l2,deny,not v4l2-listed on gray8 (Y16 only on gray_highbit); fallback cap.frame.format.gray_highbit
cap.frame.format.gray8,linux,libcamera,native,
cap.frame.format.gray8,linux,pipewire,native,
cap.frame.format.gray8,win32,mediafoundation,?,frm-vocabq; vocab §14d mf L8 unconfirmed
cap.frame.format.gray8,web,getusermedia,deny,not web-delivered; fallback cap.frame.format.yuv.semiplanar420_8
cap.frame.format.gray8,uvc-direct,uvc,deny,frm-uvcstack; fallback host-OS axis
cap.frame.format.gray8,genicam,sfnc,native,
cap.frame.format.gray_highbit,macos,avfoundation,native,
cap.frame.format.gray_highbit,ios,avfoundation,native,
cap.frame.format.gray_highbit,android,camera2ndk,deny,not camera2-delivered; fallback cap.frame.format.gray8
cap.frame.format.gray_highbit,android,camerax,deny,frm-cxinterop; fallback cap.frame.format.gray8
cap.frame.format.gray_highbit,linux,v4l2,native,
cap.frame.format.gray_highbit,linux,libcamera,native,
